source,target,length
1120315855_,5675599735_,34.969
1120315855_,5675599731_,13.405999999999999
1120315855_,8193885222_,26.163000000000004
1120315903_,7965091478_,13.812999999999999
1120315903_,7965091475_,13.431000000000001
1120315903_,8193885224_,15.649999999999999
1120466280_,1120466283_,12.049
1122666438_,1504544856_,7.85
1122666438_,9814249421_,1.775
1122666438_,1122666475_,159.30900000000003
1122666438_,3922688290_,42.650999999999996
1122666475_,8121402794_,268.35699999999997
1126210963_,6584208461_,46.394
1126210963_,1691189553_,5.95
1126210963_,8157532398_,85.179
1126467085_,6721694968_,175.38700000000003
1126467085_,1285404582_,108.238
1126517225_,4749990829_,66.13000000000001
1126517225_,1126517229_,99.6
1126517229_,8154094266_,59.288
1126719655_,7691262977_,28.475
1128683978_,1161144656_,19.412
1128684016_,1128684653_,95.61200000000001
1128684126_,1161144656_,72.504
1128684126_,1128684480_,70.203
1128684163_,1128684640_,27.688
1128684240_,1128684319_,49.53
1128684240_,1128684450_,29.395
1128684450_,9966264737_,6.123
1128684450_,8437036230_,29.082
1128684480_,3567185624_,45.263999999999996
1128684480_,1128684627_,36.26
1128684501_,1161144656_,37.275999999999996
1128684627_,1128684653_,16.667
1131446873_,1131446902_,6.847
1131446873_,7560350703_,20.059
1131446873_,2122550890_,62.1
1131453703_,7691262977_,103.022
1132242821_,1235688091_,135.671
1134254742_,8018801128_,19.624
1134273274_,8326237324_,54.289
1135445377_,1135445381_,11.591
1135445379_,1135445386_,3.711
1135445379_,1135445381_,48.227
1135445379_,1230593312_,35.0
1135445386_,7855145605_,38.772999999999996
1138026833_,1305967418_,7.444
1140790826_,1140790847_,14.659
1140790826_,1140790927_,30.063000000000002
1140790847_,1140790927_,30.209000000000003
1140790927_,1176800580_,55.858000000000004
1141096743_,7933754373_,3.587
1141096743_,8357438374_,393.62399999999997
1141096743_,7933754376_,6.489
1141822830_,1141822832_,9.81
1141822830_,3926057443_,9.865
1141822832_,3926025073_,2.427
1141822832_,3926057444_,3.35
1141822834_,1176892968_,33.679
1141822834_,1176892893_,50.897
1141822834_,1176892936_,41.749
1141822834_,1176892918_,17.858999999999998
1141868530_,8398782976_,23.716
1141868530_,8418283665_,50.545
1143504302_,8305847368_,57.287000000000006
1143504302_,2327729270_,51.394
1143504302_,2320012557_,47.30499999999999
1143504302_,2320012556_,44.882000000000005
1143504454_,8305847367_,9.361
1143504454_,7917825584_,74.459
1143504454_,5582283394_,66.70400000000001
1143599036_,1210510663_,29.344
1143599036_,1208538244_,21.407
1143599036_,1143599051_,22.533
1143599051_,1143599060_,14.777
1143599051_,1208538244_,23.359
1143599060_,1143599071_,22.456
1143599060_,1210510663_,50.419
1143653942_,6755645657_,28.243
1143653953_,6969887562_,36.781
1143653953_,6969887561_,25.560000000000002
1143687781_,1143687797_,36.621
1143687797_,6969887562_,24.486
1143740379_,8401728933_,19.003
1143740379_,9063167742_,87.47200000000001
1143740463_,8299089971_,59.076
1149064261_,1149064265_,55.501999999999995
1149064265_,1149064290_,20.308
1156301583_,1156301624_,14.157
1156301583_,1156301594_,40.039
1156301583_,1156301612_,31.988999999999997
1156301586_,1156301594_,17.542
1156301586_,1156301624_,6.595999999999999
1156301586_,1156301619_,6.38
1156301589_,1156301612_,9.545
1156301589_,1156301619_,7.149
1156301589_,1156301624_,6.587
1156301631_,7675771650_,15.908
1156301631_,1156301632_,52.397
1156301631_,1156301632_,281.84700000000004
1156301632_,7675771650_,36.155
1176800580_,7370281030_,67.21300000000001
1176892893_,1176892968_,31.462
1176892893_,3926025072_,1.203
1176892909_,8308257930_,12.998
1176892909_,1176892972_,24.934
1176892918_,1176892948_,9.477
1176892918_,1176892957_,32.903
1176892936_,1176892968_,34.739
1176892948_,1176892972_,31.924
1176892948_,1176892972_,30.33
1176892968_,3926025073_,33.144
1208021307_,8080327035_,67.785
1208021307_,1208021328_,39.632
1208538244_,8080327035_,23.766
1208541413_,8289796204_,5.839
1208556222_,8289796204_,9.59
1208556222_,8270176267_,38.61
1208870296_,8272409886_,6.07
1208870296_,8899288413_,5.044
1208870296_,8272452653_,45.064
1210377824_,1210377832_,51.086
1210377832_,1210377835_,14.737
1210377832_,1210377846_,64.077
1210377835_,1210377846_,45.921
1210377835_,1210377844_,6.98
1210377844_,1210377845_,16.743
1210377845_,8401728932_,8.495
1210377846_,1210377851_,18.619
1210377851_,8401729034_,17.527
1210510663_,1210510727_,24.062
1210510727_,8080327101_,34.928
1210775101_,8305153273_,27.595000000000002
1210775133_,1275750215_,77.94
1210775133_,1275750227_,61.845
1210879393_,8416286394_,16.195
1210880685_,7335028457_,15.37
1210880685_,7335028460_,18.342
1210880685_,1210880693_,2.698
1210880693_,1210880731_,6.109999999999999
1210880693_,1210880731_,6.376
1210880731_,7335028453_,8.588000000000001
1210880734_,7335028453_,7.626
1210881606_,8418362284_,19.334
1211055500_,8418738297_,12.278
1212944157_,8212713680_,19.745
1212944157_,1212944159_,20.645
1212944157_,8212713668_,83.24
1212944159_,8408845325_,38.754
1230593054_,1230593465_,8.455
1230593054_,7526445231_,171.68800000000002
1230593188_,7526445230_,19.878
1230593188_,1230593300_,23.661
1230593300_,7526445230_,2.785
1230593300_,1230593755_,101.67599999999999
1230593300_,1230593465_,40.321
1230593363_,1230593942_,6.956
1230593363_,8758293251_,161.30599999999998
1230593363_,8758293234_,183.28400000000002
1230593755_,8191636270_,33.169
1230869974_,2808877314_,196.912
1230869974_,1741103082_,10.681000000000001
1230870043_,2808877325_,15.264
1230870043_,2808877326_,15.281
1235487781_,1268398053_,84.29
1235487781_,1235487843_,21.962
1240136018_,2194809048_,10.909
1240136018_,7770538259_,126.14599999999999
1240136018_,7796382459_,37.592
1260002921_,8017452431_,49.183
1260002921_,5940891836_,72.021
1260002921_,8017452429_,40.127
1260002921_,6875908642_,165.137
1265917665_,1265917715_,23.69
1265917665_,1265917715_,64.601
1265917665_,1691189553_,31.387999999999998
1268387216_,8192693678_,12.924
1268387216_,1282068693_,10.575
1268387253_,8191636287_,70.802
1268387253_,8192693678_,23.509999999999998
1268387255_,8191636287_,3.476
1268387255_,8192693678_,43.373
1268387268_,1268387274_,22.223
1268387268_,8191636287_,2.469
1268387268_,8191636270_,172.056
1268387274_,8190156090_,5.077
1268387274_,5958334911_,43.018
1268387283_,8191636270_,22.25
1268387283_,5958334909_,22.302
1268387283_,5958334911_,40.556999999999995
1268463804_,8408845319_,3.7
1268463804_,9691049660_,12.635
1268557070_,1271399166_,17.594
1268557087_,1271399166_,2.753
1268557087_,8461162541_,3.538
1268557087_,7989243046_,8.347999999999999
1268557089_,8461162541_,24.233
1268557089_,1268557119_,48.379999999999995
1268682091_,9216813732_,7.695
1268682091_,5199184428_,25.061999999999998
1270123375_,6561682291_,44.761
1270123375_,3960600156_,30.093000000000004
1270275705_,7612835930_,25.573999999999998
1270672981_,8195950126_,20.273000000000003
1270672981_,1270672988_,72.936
1270672988_,8194649865_,7.114
1270672988_,8323860631_,21.422
1270687048_,8758293234_,34.816
1270687048_,1270687140_,14.954
1270687048_,1270687050_,26.854
1270687050_,1270687110_,13.31
1271345594_,8758292896_,4.122
1271376050_,8758292896_,11.178
1271376050_,1271376055_,33.397
1271376050_,5585301334_,26.128
1271376055_,5585301334_,7.236
1271399147_,7855129758_,16.075
1271399147_,7796713453_,50.682
1271399147_,7855129986_,8.618
1271399166_,7857339230_,4.898
1271399166_,7857339233_,12.925
1271778546_,8233143303_,8.74
1275507403_,8091273206_,54.881
1275616136_,8408845335_,5.146
1275637175_,8212713681_,6.137
1275637179_,8408845334_,4.72
1275637179_,8227167412_,11.411
1275637179_,6027585588_,20.518
1275637190_,8117778957_,32.61
1275637190_,8245267545_,13.852
1275750215_,8899288410_,6.092
1275750215_,8270176267_,16.917
1275750227_,8272409892_,37.069
1275750227_,8947585233_,5.226
1275750240_,8292498824_,8.26
1275750243_,9063147007_,2.49
1276002238_,3689692092_,90.39
1276861353_,1276861361_,31.436
1276861353_,1276861405_,8.013
1276861361_,1276861371_,7.062
1276861371_,5585301329_,30.498
1276861405_,1276966362_,30.565
1276966362_,1276966382_,9.312
1276966377_,1276966382_,45.591
1276966377_,5585301329_,8.067
1277094303_,8163513655_,40.707
1277094308_,1277094315_,16.888
1277094308_,1277094317_,31.021
1277094308_,1277094311_,21.731
1277094311_,1277094312_,16.883
1277094312_,1277094315_,21.805
1277094317_,8155522150_,4.492
1277108555_,3022991016_,56.083999999999996
1277108555_,8175735636_,166.323
1277140150_,8172976107_,2.518
1277140150_,10280487142_,61.28
1277210410_,8175735630_,56.507000000000005
1277367515_,1277367530_,38.068
1277367515_,3022991016_,152.501
1277367530_,1528999913_,43.894
1277962898_,7749860997_,158.33700000000002
1277962898_,2194774885_,73.386
1280207348_,7505678254_,59.05
1280207357_,7505717734_,79.942
1280207357_,7505717801_,99.82
1280207363_,7505717734_,16.49
1280207363_,7505717801_,70.283
1280207363_,7505717741_,26.714
1280207457_,7505678258_,20.865
1280207457_,7505678254_,63.582
1280207457_,7505678254_,47.586
1280209951_,7538491630_,7.247
1280209951_,7538491623_,4.198
1280215057_,2577705172_,67.971
1283382723_,7851823801_,0.964
1283382723_,1283382725_,40.803999999999995
1283382725_,7851823801_,1.076
1284479053_,7526447753_,312.36400000000003
1284632923_,1284722505_,5.28
1284632923_,1284632992_,60.684
1284632923_,1284633021_,31.17
1284632992_,1284633021_,6.765
1284722505_,4210764784_,38.255
1285404582_,1285404592_,77.962
1285404582_,7995737677_,99.48
1286468301_,8326237324_,41.554
1286468301_,9083975855_,148.115
1287489464_,1287489534_,48.01
1287489464_,1287489534_,45.065
1287489509_,1287489532_,7.892
1287489509_,1287489512_,67.988
1287489512_,1287489532_,74.53999999999999
1287489532_,1287489534_,17.961
1287490238_,1643690739_,21.802
1287490238_,1287490261_,28.521
1287490261_,1287490271_,20.034
1287490261_,1287490305_,71.519
1287490271_,1287490273_,22.906
1287490273_,1287490283_,70.222
1287490273_,1287490283_,101.175
1287490283_,1287500619_,16.615
1287490305_,1287500645_,47.631
1287500619_,1287500620_,46.5
1287500620_,1287500645_,27.378000000000004
1288714197_,7808666410_,37.66
1288802756_,7675771650_,5.041
1288802756_,6306940326_,14.691
1289474159_,1289584317_,39.85
1289474159_,7523893451_,17.019
1289584269_,1931256259_,8.06
1289584269_,3054882678_,36.38699999999999
1289587652_,7444335519_,16.708
1289587652_,7442901082_,58.274
1289587710_,7965029593_,12.28
1289587710_,1351879193_,18.852
1289587739_,7732890189_,18.11
1291086808_,6306940328_,22.191
1291086808_,1508464354_,37.042
1297915138_,1297915166_,3.638
1297915166_,1297915186_,259.034
1298312610_,1298312611_,128.006
1300015787_,7796374384_,69.55499999999999
1305563695_,7429209183_,21.889
1305967418_,9234422447_,20.686
1305967418_,1305967437_,41.211
1305967437_,9234422447_,3.928
1311644660_,7432949008_,37.486
1311644660_,7429209280_,36.107
1315594756_,6586349290_,76.667
1315594756_,1317875005_,13.138
1321785861_,1321785864_,7.944
1321785861_,3925964621_,7.348
1321785861_,3925911482_,28.962
1321785864_,1356891442_,131.839
1327234044_,8107461967_,19.051000000000002
1351876711_,1351876729_,9.684000000000001
1351876738_,8194118630_,36.267
1351876738_,5605924628_,15.934
1351879193_,7965029593_,16.264000000000003
1351879193_,7965029595_,10.685
1352367050_,7335028424_,9.388
1352367050_,8403985757_,18.92
1352367050_,5198900127_,103.771
1352367073_,7335028424_,8.143
1352367073_,5199118950_,101.09199999999998
1356891442_,8339646085_,135.844
1356901661_,2360742425_,11.852
1356901661_,2360742430_,10.832
1358379359_,2104376783_,41.714
1360237602_,2290501003_,36.482
1360295425_,1360295510_,74.134
1377168610_,7745968429_,78.923
1377168610_,7748177818_,102.995
1377168612_,7745968429_,55.238
1377168612_,1853277247_,164.401
1414777246_,1414777249_,378.382
1414777246_,1414777249_,63.561
1414777262_,1414777269_,43.353
1414777269_,1414777284_,42.604
1419066325_,7525286544_,18.811
1422942209_,1422942217_,59.53
1422942209_,1422942217_,45.269000000000005
1422942209_,8193885222_,14.995999999999999
1422942217_,1422942240_,36.595
1422942240_,7746316922_,54.542
1422942240_,5675599735_,35.17
1436511707_,7394550385_,2.882
1436511707_,10210124861_,89.001
1504544855_,1504544858_,14.633
1504544855_,1504544860_,25.833
1504544856_,1504544858_,50.671
1504544856_,9814249427_,13.178999999999998
1504544858_,9814249427_,35.303
1504544860_,9814249427_,18.361
1508464351_,1508464352_,10.064
1508464352_,1508464355_,26.503
1508464352_,8194227007_,23.552999999999997
1508464354_,8194160536_,16.625
1508464354_,8194160544_,16.424
1508464355_,8194160536_,31.131
1508464355_,8194227007_,10.263
1528999936_,1528999942_,67.858
1528999942_,1528999976_,91.006
1528999942_,1528999945_,46.439
1528999945_,7783327543_,87.872
1528999945_,1528999947_,20.998
1528999947_,1528999980_,67.679
1528999976_,1528999980_,46.279
1558429825_,8781213192_,6.154
1558429825_,1558429829_,24.491
1558429829_,2194668461_,460.4159999999999
1593620051_,1593620116_,45.236000000000004
1593620114_,1593620116_,6.08
1593620114_,1593620209_,59.249
1593620114_,1593620209_,106.155
1593620116_,1593620147_,8.731
1593620147_,1593620208_,27.264
1593620147_,1593620236_,191.583
1593620208_,1593620236_,6.988
1593620208_,1593620235_,7.373
1593620209_,1593620233_,4.972
1593620230_,7394547945_,10.905
1593620230_,1593620233_,22.126
1593620233_,1593620235_,24.632
1593620235_,1593620236_,8.322
1598264921_,3022991012_,5.061
1598264921_,6434330534_,8.48
1600976544_,8401365296_,30.7
1605031206_,8781213337_,6.709
1605031251_,1605031257_,20.183999999999997
1605031251_,8781213190_,6.978999999999999
1605031257_,9223153633_,7.883
1639870487_,3862896682_,63.196
1639870487_,1639870492_,5.7219999999999995
1639870492_,3862896682_,65.417
1668506746_,1668506749_,17.728
1668506746_,3925964625_,62.11
1668506749_,1960925470_,55.614
1668506749_,1668506765_,13.436
1668506765_,5898995367_,17.089
1691189557_,1691189602_,43.075
1691189557_,7544457415_,140.78400000000002
1691189588_,1691189602_,118.97500000000001
1691189602_,1691189615_,111.557
1691189615_,7656248963_,38.196
1691189628_,6436441932_,160.066
1691189628_,5904372083_,9.36
1691189628_,1691189629_,31.352999999999998
1691189629_,5904372082_,9.798
1691189629_,1691189659_,155.121
1691189629_,1960925548_,28.731
1691189659_,6436441932_,31.107
1691189659_,6436441932_,52.48100000000001
1691189717_,1691189726_,50.587
1691189726_,1691189749_,53.487
1691189726_,1691189736_,63.150999999999996
1691189735_,7603527770_,16.500999999999998
1691189736_,3068469017_,51.877
1691189749_,3068469017_,64.224
1691189781_,1691189790_,53.581
1691189798_,3764277439_,18.83
1691189798_,3764277440_,18.088
1699764527_,1699764543_,9.534
1699764527_,1699764569_,108.59299999999999
1699764543_,1699764556_,17.736
1699764556_,1699764576_,9.928
1699764556_,1699764597_,103.779
1699764569_,3679100867_,18.347
1699764569_,7394547984_,8.108
1699764576_,1699764590_,6.917
1699764590_,1699764660_,104.015
1699764590_,1699764628_,30.408
1699764597_,7394547984_,8.983
1699764597_,1699764660_,33.719
1699764628_,9996543274_,3.968
1699764643_,1699764726_,23.962
1699764643_,9996543274_,23.715
1699764660_,3679143934_,10.002
1699764681_,3679100896_,13.81
1699764681_,1699764704_,15.139000000000001
1699764704_,1699764720_,28.224999999999998
1699764704_,9996543274_,72.585
1699764720_,1699764726_,8.66
1737436874_,5265720193_,5.913
1737436874_,1737444419_,14.753
1737436877_,1737444419_,13.185
1737436877_,1973962699_,13.196
1737436877_,5265720193_,17.773
1737443923_,1973962699_,24.77
1737444419_,1973962692_,89.87200000000001
1741103058_,8808580932_,9.713000000000001
1741103061_,6381846266_,11.136
1741103061_,8808580933_,94.43100000000001
1741103070_,1741103075_,115.228
1741103070_,6381846266_,74.548
1741103075_,1741103077_,2.459
1741103077_,1741103082_,35.408
1770238794_,8339646088_,47.059
1770238798_,1770238861_,28.68
1770238800_,1770238801_,65.185
1770238801_,1770238802_,1.975
1770238801_,6705384903_,88.004
1770238802_,1770238861_,9.021
1770238802_,7371559428_,25.713
1770238861_,6705384901_,23.484
1770239303_,10924197721_,8.066
1783432027_,1783432030_,110.212
1784091841_,5940891836_,34.679
1853277242_,1853277247_,5.631
1853277242_,1937948441_,10.594000000000001
1853277242_,1937948445_,8.017
1853277247_,7748177818_,109.23700000000001
1937948440_,1937948444_,24.232
1937948440_,1937948441_,6.997999999999999
1937948440_,3121866486_,7.361000000000001
1937948441_,1937948445_,10.36
1937948444_,7729851052_,67.404
1937948444_,3121866491_,13.507
1937948444_,1937948445_,15.791
1937962759_,8194324389_,6.431
1938018120_,4366376537_,6.224
1938018124_,6024047911_,3.726
1938018124_,1938018125_,47.556
1938018127_,7627888285_,25.575
1938018127_,7637228289_,148.876
1947370016_,8272409892_,47.848
1947370016_,8292498824_,12.007
1947370022_,8321524594_,48.983000000000004
1960925470_,1960925507_,5.414
1960925507_,5980806793_,17.444
1960925507_,5898995367_,52.942
1960925507_,5898995369_,47.717
1960925507_,3818359076_,22.298000000000002
1960925514_,3818359102_,34.092
1960925514_,3818359106_,33.293
1960925548_,6817059369_,9.151
1960925548_,1960951885_,2.125
1960951885_,5904372084_,10.153
1960951885_,4897234610_,105.792
1960954878_,1960954879_,4.425
1973882968_,1973883128_,19.028
1973882968_,1973883128_,19.619
1973883180_,4384660043_,36.01
1973883180_,7394547945_,63.318999999999996
1973962699_,4384680830_,15.422
2054329292_,2054329309_,60.616
2054329292_,2054329305_,40.028999999999996
2054329305_,2054329309_,36.443000000000005
2054329309_,7934809681_,54.281
2104376743_,2104376793_,21.226
2104376743_,2104376782_,19.55
2104376746_,3925964626_,8.064
2104376746_,2104376780_,11.581
2104376746_,2104376765_,26.054000000000002
2104376749_,2104376784_,16.06
2104376749_,2104376767_,24.017
2104376750_,5146350397_,15.101
2104376750_,2104376765_,16.044999999999998
2104376750_,3925964637_,44.24099999999999
2104376750_,4147738097_,58.727999999999994
2104376758_,2104376777_,33.196
2104376758_,2104376767_,42.517
2104376765_,7903595302_,12.671
2104376776_,2104376793_,11.321
2104376776_,2104376786_,17.498
2104376777_,2104376784_,25.567000000000004
2104376780_,7902276164_,12.84
2104376780_,3925964620_,7.159
2104376781_,3158128762_,18.412
2104376782_,2104376783_,11.076
2104376783_,2104376786_,20.723
2104376784_,8299089971_,32.701
2122550890_,8870875178_,25.817
2152475698_,2152475775_,53.519999999999996
2152475698_,2152475775_,16.969
2152475698_,5146341249_,36.406
2180739560_,2180742978_,9.179
2180739560_,2180739564_,11.572
2180739560_,2180744123_,9.331
2180739560_,2180742984_,20.159000000000002
2180739562_,2180741853_,67.504
2180739562_,2180739564_,20.151
2180739562_,2180742989_,19.349
2180739564_,2180742981_,8.078
2180739564_,2180744124_,9.517
2180739566_,2180741853_,7.809
2180739566_,2180741855_,9.036
2180741853_,2180741854_,9.088
2180741854_,2180741855_,8.003
2180741854_,2180742989_,77.089
2180741855_,7112854845_,144.04500000000002
2180742978_,2180742988_,18.332
2180742981_,7934809678_,90.69
2180742981_,2180742984_,23.508000000000003
2180742982_,2180744123_,7.76
2180742982_,2180742987_,21.701
2180742987_,2180744124_,18.073
2180742988_,2180744123_,18.378
2180742989_,2180744124_,10.637
2180744123_,2180744124_,11.367
2194668460_,7184102013_,15.744
2194668460_,2194668461_,11.248999999999999
2194668460_,2194686380_,4.704
2194686372_,2214538467_,10.782
2194686380_,2194774877_,12.276
2194774877_,7184102013_,7.596
2194774877_,2194782796_,12.446000000000002
2194774877_,2194774881_,7.015
2194774881_,2194782794_,15.890999999999998
2194774881_,2194774885_,11.472999999999999
2194774885_,7184102013_,4.848
2194782794_,7184297266_,8.427
2194782794_,2194782796_,9.865
2194782796_,2194786530_,18.939
2194786530_,2214538467_,9.586
2194804475_,2194804478_,2.401
2194804478_,3370178609_,23.450999999999997
2194804478_,3370178621_,31.168999999999997
2194809048_,4064309710_,9.509
2194809048_,2194809058_,20.83
2194809058_,4064309710_,16.316
2214538467_,7770538259_,277.815
2250382749_,5198900125_,22.539
2250382749_,8461162530_,56.449000000000005
2250382749_,2250382754_,54.318
2250382754_,5198900150_,22.343999999999998
2290501003_,3925919743_,50.892
2319988356_,3816952027_,5.902
2319988356_,3328923827_,18.134999999999998
2319988356_,5198900139_,20.153
2319988363_,3816952028_,4.49
2319988363_,5198900139_,16.591
2319988363_,5199118948_,23.724
2319988363_,3328923829_,9.346
2320012556_,8305847367_,59.981
2320012556_,2327729269_,3.547
2320012557_,2327729270_,44.168
2320012557_,5582283393_,18.622999999999998
2327729269_,2327729270_,80.457
2327729269_,7917893448_,1.674
2327729270_,6938206875_,12.817
2360732731_,8781213317_,7.232
2360732731_,9246500465_,26.047
2360732731_,9246485297_,8.587
2360742422_,2360742430_,9.427
2360742422_,5898890847_,14.809
2360742422_,2360742428_,8.26
2360742423_,2360742428_,9.292
2360742425_,2360742427_,9.446
2360742428_,2360742429_,5.511
2360742429_,5898890847_,19.248
2360742430_,5940891836_,133.897
2360746811_,7112854844_,28.846
2360746811_,5898995362_,8.879
2360746811_,5898995363_,95.06799999999998
2430112579_,7745971377_,12.473
2430112579_,7965091475_,59.575
2577705172_,7538491630_,55.86
2730657067_,4404156358_,5.085
2808877314_,7808666410_,82.04799999999999
2808877323_,3121866632_,14.91
2808877323_,2808877325_,18.579
2808877325_,3121866635_,6.496
2808877326_,2808877328_,12.272000000000002
2808877326_,3121866635_,7.705
2808877333_,6584208461_,46.038
2920576165_,7370281030_,3.577
2920576165_,7369577093_,31.128
3022991012_,7837693262_,68.54
3022991014_,10280487141_,11.163
3022991014_,10280487134_,12.516
3063481000_,5203362861_,8.232
3063481000_,8758293302_,11.425
3063481000_,3527782551_,16.428
3063481005_,9216813754_,5.357
3063481005_,5199184442_,7.221
3121866481_,3121866491_,6.966
3121866481_,3121866486_,7.683
3121866486_,3121866491_,7.776
3121866632_,3121866635_,6.769
3328923818_,5198900139_,12.537
3328923818_,3926057437_,6.749
3328923818_,3926057447_,4.694
3328923827_,8403985775_,13.657
3328923827_,7335028434_,6.3100000000000005
3328923829_,8403985775_,21.874000000000002
3328923829_,3328923834_,8.097000000000001
3328923829_,5199118948_,24.137999999999998
3328923834_,3328923835_,23.853
3328923834_,7335028418_,26.289
3328923835_,3328923842_,17.593
3328923835_,3328923838_,15.131
3328923835_,8403985775_,9.777999999999999
3328923838_,8403985775_,17.608
3328923838_,3328923842_,9.257
3328923838_,7335028438_,3.558
3328923842_,8408626362_,87.009
3370178609_,6210383756_,195.99099999999999
3370178621_,7715719502_,6.094
3385393700_,9216813747_,1.5590000000000002
3394437899_,3394437913_,13.929000000000002
3394437911_,3394437924_,4.107
3394437911_,3394437913_,2.007
3440115628_,3440115629_,19.671
3440115628_,3440115629_,52.94199999999999
3440115629_,7671081632_,17.134
3455341158_,7837693267_,15.841
3455341158_,8434020102_,82.061
3455341158_,7837693268_,62.522
3527782550_,7911148848_,11.235
3527782550_,8677303085_,13.4
3527782551_,8465740165_,22.790999999999997
3527782552_,8436834895_,28.481
3527782552_,7985579736_,44.730000000000004
3527782552_,8022461838_,52.833
3527782559_,5203355746_,21.372
3679100867_,10210124861_,33.305
3679100867_,3679100891_,13.276
3679100870_,3679100875_,14.66
3679100875_,3679100882_,24.14
3679100875_,3679100896_,24.028000000000002
3679100880_,3679100887_,48.95
3679100880_,3679100889_,14.766
3679100882_,3679100889_,23.882
3679100889_,3679100896_,24.156000000000002
3679143926_,3679143934_,24.549
3679143926_,3679143949_,14.131
3679143934_,7394547983_,68.892
3689692092_,8315947602_,1.419
3764277439_,3764277440_,8.134
3764277439_,3765183178_,10.274
3765139277_,3765215755_,8.347999999999999
3765139277_,3765139281_,49.818999999999996
3765139281_,3765220259_,7.701
3765139281_,3765139290_,14.381
3765139281_,3765139285_,46.698
3765139285_,3765220260_,8.399000000000001
3765139285_,3765209111_,135.20600000000002
3765139290_,3765139293_,51.674
3765139290_,3765139294_,51.346000000000004
3765139293_,3765139296_,52.105000000000004
3765139294_,3765139296_,51.927
3765160626_,3765189228_,159.31999999999996
3765160626_,3765160628_,29.426
3765160626_,3765160647_,25.523000000000003
3765160626_,3765183178_,10.953000000000001
3765160628_,3765160643_,21.621
3765160628_,3765160630_,29.062
3765160630_,3765160640_,17.262
3765160640_,3765160643_,28.972
3765160640_,3765160648_,7.6579999999999995
3765160643_,3765160647_,28.338
3765160643_,3765160651_,7.42
3765160647_,3765160653_,7.492
3765160648_,3765160651_,28.895
3765160648_,3765220257_,8.416
3765160651_,3765220259_,8.711
3765160651_,3765160653_,28.286
3765160653_,3765189245_,167.543
3765186615_,3765209066_,27.575000000000003
3765186615_,3765209084_,9.717
3765186615_,4322519851_,13.448999999999998
3765189228_,3765189236_,6.907
3765189234_,3765189237_,4.175
3765189236_,3765189245_,29.005000000000003
3765189236_,3765209063_,5.056
3765189237_,3765209072_,30.695000000000004
3765189237_,3765209066_,8.068999999999999
3765189245_,3765209085_,9.091
3765209063_,7911351682_,28.401
3765209063_,3765209066_,8.719000000000001
3765209072_,4322519851_,5.404999999999999
3765209084_,4322519851_,11.386
3765209084_,7911351675_,8.784
3765209084_,7911351682_,12.853000000000002
3765209084_,7911369886_,31.976
3765209085_,7911351675_,3.925
3765209085_,3765220260_,149.89000000000001
3765215755_,3765220257_,21.167
3765215755_,5838630852_,144.005
3765220257_,3765220259_,28.666
3796945960_,6283737901_,2.473
3796945960_,3796945963_,26.238
3796945963_,6283737902_,2.734
3816952027_,8461162530_,68.17200000000001
3816952027_,3926057437_,17.445999999999998
3816952028_,3926057447_,11.533999999999999
3816952028_,8461162524_,36.758
3818359076_,5980806793_,12.163
3818359076_,6873949006_,9.944
3818359076_,5898995369_,60.748999999999995
3818359102_,3818359109_,2.48
3818359106_,3818359109_,8.156
3818359106_,3818359116_,13.132000000000001
3818359106_,3818359114_,16.279
3818359108_,9197471090_,7.676
3818359108_,3818359119_,38.564
3818359109_,3818359137_,35.778000000000006
3818359114_,3818359116_,12.248
3818359114_,3818359119_,8.165
3818359114_,8089988848_,130.823
3818359116_,3818359137_,33.122
3818359116_,3818359130_,12.354000000000001
3818359119_,3818359122_,1.913
3818359122_,3818359130_,17.927
3818359122_,3818359129_,7.599
3818359129_,9197471090_,41.268
3818359129_,6561682312_,6.367
3818359129_,9197471093_,30.354
3818359130_,3818359139_,15.623999999999999
3818359137_,3818359146_,64.191
3818359139_,9197471093_,7.734
3818359146_,8043756354_,36.41
3818359146_,5904372083_,13.137
3922688290_,9814249421_,41.699
3922688290_,4384680830_,176.796
3922688296_,7911369886_,214.56799999999998
3922688296_,6774063503_,62.843
3922716658_,3922716665_,8.468
3922716658_,3922716978_,10.859
3925911481_,3925911486_,21.315
3925911481_,6873948998_,80.12899999999999
3925911481_,5898995365_,8.048
3925911482_,5898995366_,12.134999999999998
3925911482_,3925911487_,4.099
3925911486_,6280192964_,8.794
3925911486_,4334518832_,107.94200000000001
3925911487_,3925964636_,36.004
3925911487_,6280192965_,6.29
3925911487_,3925919743_,11.67
3925919743_,5898995364_,6.166
3925964620_,7902276163_,11.92
3925964620_,7903595311_,18.987000000000002
3925964621_,3925964636_,3.627
3925964621_,3925964625_,9.418
3925964625_,6561682354_,14.494
3925964626_,7902276164_,6.034
3925964626_,3925964628_,22.985999999999997
3925964626_,7903595302_,27.207
3925964628_,7903595311_,10.022
3925964630_,5146303884_,10.582
3925964630_,8092987045_,133.147
3925964637_,5146303884_,21.689
3925964637_,5146350397_,15.193000000000001
3925996397_,8305847352_,8.641
3925996397_,6562662451_,9.842
3926025070_,3926025071_,6.469
3926025070_,9063147007_,198.82699999999997
3926025070_,3926025081_,12.896
3926025071_,3926025083_,8.477
3926025071_,5954974014_,44.793
3926025072_,3926025078_,39.735
3926025072_,3926025073_,39.081
3926025074_,3926025078_,6.993
