code,predicted_pm2.5,geometry
1381,3.7286723, -0.210815372483667 51.49927881281036_ -0.210815372483667 51.500852625620716_ -0.2133433990896432 51.500852625620716_ -0.2133433990896432 51.49927881281036_ -0.210815372483667 51.49927881281036
1382,3.73278, -0.210815372483667 51.500852625620716_ -0.210815372483667 51.50242643843108_ -0.2133433990896432 51.50242643843108_ -0.2133433990896432 51.500852625620716_ -0.210815372483667 51.500852625620716
1383,3.7310858, -0.210815372483667 51.50242643843108_ -0.210815372483667 51.504000251241436_ -0.2133433990896432 51.504000251241436_ -0.2133433990896432 51.50242643843108_ -0.210815372483667 51.50242643843108
1384,3.7284985, -0.210815372483667 51.504000251241436_ -0.210815372483667 51.50557406405179_ -0.2133433990896432 51.50557406405179_ -0.2133433990896432 51.504000251241436_ -0.210815372483667 51.504000251241436
1385,3.7360628, -0.210815372483667 51.50557406405179_ -0.210815372483667 51.50714787686215_ -0.2133433990896432 51.50714787686215_ -0.2133433990896432 51.50557406405179_ -0.210815372483667 51.50557406405179
1386,3.741093, -0.210815372483667 51.50714787686215_ -0.210815372483667 51.508721689672505_ -0.2133433990896432 51.508721689672505_ -0.2133433990896432 51.50714787686215_ -0.210815372483667 51.50714787686215
1387,3.743811, -0.210815372483667 51.508721689672505_ -0.210815372483667 51.51029550248287_ -0.2133433990896432 51.51029550248287_ -0.2133433990896432 51.508721689672505_ -0.210815372483667 51.508721689672505
1388,3.7436392, -0.210815372483667 51.51029550248287_ -0.210815372483667 51.511869315293225_ -0.2133433990896432 51.511869315293225_ -0.2133433990896432 51.51029550248287_ -0.210815372483667 51.51029550248287
1389,3.761248, -0.210815372483667 51.511869315293225_ -0.210815372483667 51.51344312810358_ -0.2133433990896432 51.51344312810358_ -0.2133433990896432 51.511869315293225_ -0.210815372483667 51.511869315293225
1390,3.7767024, -0.210815372483667 51.51344312810358_ -0.210815372483667 51.51501694091394_ -0.2133433990896432 51.51501694091394_ -0.2133433990896432 51.51344312810358_ -0.210815372483667 51.51344312810358
1391,3.7831142, -0.210815372483667 51.51501694091394_ -0.210815372483667 51.516590753724294_ -0.2133433990896432 51.516590753724294_ -0.2133433990896432 51.51501694091394_ -0.210815372483667 51.51501694091394
1392,3.760606, -0.210815372483667 51.516590753724294_ -0.210815372483667 51.51816456653466_ -0.2133433990896432 51.51816456653466_ -0.2133433990896432 51.516590753724294_ -0.210815372483667 51.516590753724294
1393,3.7460046, -0.210815372483667 51.51816456653466_ -0.210815372483667 51.519738379345014_ -0.2133433990896432 51.519738379345014_ -0.2133433990896432 51.51816456653466_ -0.210815372483667 51.51816456653466
1394,3.7393427, -0.210815372483667 51.519738379345014_ -0.210815372483667 51.52131219215537_ -0.2133433990896432 51.52131219215537_ -0.2133433990896432 51.519738379345014_ -0.210815372483667 51.519738379345014
1395,3.7389207, -0.210815372483667 51.52131219215537_ -0.210815372483667 51.52288600496573_ -0.2133433990896432 51.52288600496573_ -0.2133433990896432 51.52131219215537_ -0.210815372483667 51.52131219215537
1396,3.7378035, -0.210815372483667 51.52288600496573_ -0.210815372483667 51.52445981777608_ -0.2133433990896432 51.52445981777608_ -0.2133433990896432 51.52288600496573_ -0.210815372483667 51.52288600496573
1397,3.7402806, -0.210815372483667 51.52445981777608_ -0.210815372483667 51.52603363058645_ -0.2133433990896432 51.52603363058645_ -0.2133433990896432 51.52445981777608_ -0.210815372483667 51.52445981777608
1398,3.7470396, -0.210815372483667 51.52603363058645_ -0.210815372483667 51.5276074433968_ -0.2133433990896432 51.5276074433968_ -0.2133433990896432 51.52603363058645_ -0.210815372483667 51.52603363058645
1399,4.8739023, -0.210815372483667 51.5276074433968_ -0.210815372483667 51.52918125620716_ -0.2133433990896432 51.52918125620716_ -0.2133433990896432 51.5276074433968_ -0.210815372483667 51.5276074433968
1400,3.7584188, -0.2133433990896432 51.46622874379285_ -0.2133433990896432 51.4678025566032_ -0.2158714256956195 51.4678025566032_ -0.2158714256956195 51.46622874379285_ -0.2133433990896432 51.46622874379285
1401,3.7601655, -0.2133433990896432 51.4678025566032_ -0.2133433990896432 51.46937636941356_ -0.2158714256956195 51.46937636941356_ -0.2158714256956195 51.4678025566032_ -0.2133433990896432 51.4678025566032
1402,3.7600813, -0.2133433990896432 51.46937636941356_ -0.2133433990896432 51.47095018222392_ -0.2158714256956195 51.47095018222392_ -0.2158714256956195 51.46937636941356_ -0.2133433990896432 51.46937636941356
1403,3.7530532, -0.2133433990896432 51.47095018222392_ -0.2133433990896432 51.47252399503428_ -0.2158714256956195 51.47252399503428_ -0.2158714256956195 51.47095018222392_ -0.2133433990896432 51.47095018222392
1404,3.764606, -0.2133433990896432 51.47252399503428_ -0.2133433990896432 51.474097807844636_ -0.2158714256956195 51.474097807844636_ -0.2158714256956195 51.47252399503428_ -0.2133433990896432 51.47252399503428
1405,3.7932699, -0.2133433990896432 51.474097807844636_ -0.2133433990896432 51.47567162065499_ -0.2158714256956195 51.47567162065499_ -0.2158714256956195 51.474097807844636_ -0.2133433990896432 51.474097807844636
1406,3.8203683, -0.2133433990896432 51.47567162065499_ -0.2133433990896432 51.47724543346535_ -0.2158714256956195 51.47724543346535_ -0.2158714256956195 51.47567162065499_ -0.2133433990896432 51.47567162065499
1407,3.7957969, -0.2133433990896432 51.47724543346535_ -0.2133433990896432 51.47881924627571_ -0.2158714256956195 51.47881924627571_ -0.2158714256956195 51.47724543346535_ -0.2133433990896432 51.47724543346535
1408,3.73024, -0.2133433990896432 51.47881924627571_ -0.2133433990896432 51.48039305908607_ -0.2158714256956195 51.48039305908607_ -0.2158714256956195 51.47881924627571_ -0.2133433990896432 51.47881924627571
1409,3.7282095, -0.2133433990896432 51.48039305908607_ -0.2133433990896432 51.481966871896425_ -0.2158714256956195 51.481966871896425_ -0.2158714256956195 51.48039305908607_ -0.2133433990896432 51.48039305908607
1410,3.7291012, -0.2133433990896432 51.481966871896425_ -0.2133433990896432 51.48354068470678_ -0.2158714256956195 51.48354068470678_ -0.2158714256956195 51.481966871896425_ -0.2133433990896432 51.481966871896425
1411,3.7294185, -0.2133433990896432 51.48354068470678_ -0.2133433990896432 51.48511449751714_ -0.2158714256956195 51.48511449751714_ -0.2158714256956195 51.48354068470678_ -0.2133433990896432 51.48354068470678
1412,3.7311625, -0.2133433990896432 51.48511449751714_ -0.2133433990896432 51.4866883103275_ -0.2158714256956195 51.4866883103275_ -0.2158714256956195 51.48511449751714_ -0.2133433990896432 51.48511449751714
1413,3.7326462, -0.2133433990896432 51.4866883103275_ -0.2133433990896432 51.48826212313786_ -0.2158714256956195 51.48826212313786_ -0.2158714256956195 51.4866883103275_ -0.2133433990896432 51.4866883103275
1414,3.7359774, -0.2133433990896432 51.48826212313786_ -0.2133433990896432 51.489835935948214_ -0.2158714256956195 51.489835935948214_ -0.2158714256956195 51.48826212313786_ -0.2133433990896432 51.48826212313786
1415,3.744307, -0.2133433990896432 51.489835935948214_ -0.2133433990896432 51.49140974875857_ -0.2158714256956195 51.49140974875857_ -0.2158714256956195 51.489835935948214_ -0.2133433990896432 51.489835935948214
1416,3.7600086, -0.2133433990896432 51.49140974875857_ -0.2133433990896432 51.49298356156893_ -0.2158714256956195 51.49298356156893_ -0.2158714256956195 51.49140974875857_ -0.2133433990896432 51.49140974875857
1417,3.743902, -0.2133433990896432 51.49298356156893_ -0.2133433990896432 51.49455737437929_ -0.2158714256956195 51.49455737437929_ -0.2158714256956195 51.49298356156893_ -0.2133433990896432 51.49298356156893
1418,3.740255, -0.2133433990896432 51.49455737437929_ -0.2133433990896432 51.49613118718965_ -0.2158714256956195 51.49613118718965_ -0.2158714256956195 51.49455737437929_ -0.2133433990896432 51.49455737437929
1419,3.7290552, -0.2133433990896432 51.49613118718965_ -0.2133433990896432 51.497705_ -0.2158714256956195 51.497705_ -0.2158714256956195 51.49613118718965_ -0.2133433990896432 51.49613118718965
1420,3.7295856, -0.2133433990896432 51.497705_ -0.2133433990896432 51.49927881281036_ -0.2158714256956195 51.49927881281036_ -0.2158714256956195 51.497705_ -0.2133433990896432 51.497705
1421,3.7326286, -0.2133433990896432 51.49927881281036_ -0.2133433990896432 51.500852625620716_ -0.2158714256956195 51.500852625620716_ -0.2158714256956195 51.49927881281036_ -0.2133433990896432 51.49927881281036
1422,3.7286367, -0.2133433990896432 51.500852625620716_ -0.2133433990896432 51.50242643843108_ -0.2158714256956195 51.50242643843108_ -0.2158714256956195 51.500852625620716_ -0.2133433990896432 51.500852625620716
1423,3.725237, -0.2133433990896432 51.50242643843108_ -0.2133433990896432 51.504000251241436_ -0.2158714256956195 51.504000251241436_ -0.2158714256956195 51.50242643843108_ -0.2133433990896432 51.50242643843108
1424,3.72826, -0.2133433990896432 51.504000251241436_ -0.2133433990896432 51.50557406405179_ -0.2158714256956195 51.50557406405179_ -0.2158714256956195 51.504000251241436_ -0.2133433990896432 51.504000251241436
1425,3.7391179, -0.2133433990896432 51.50557406405179_ -0.2133433990896432 51.50714787686215_ -0.2158714256956195 51.50714787686215_ -0.2158714256956195 51.50557406405179_ -0.2133433990896432 51.50557406405179
1426,3.756429, -0.2133433990896432 51.50714787686215_ -0.2133433990896432 51.508721689672505_ -0.2158714256956195 51.508721689672505_ -0.2158714256956195 51.50714787686215_ -0.2133433990896432 51.50714787686215
1427,3.7560968, -0.2133433990896432 51.508721689672505_ -0.2133433990896432 51.51029550248287_ -0.2158714256956195 51.51029550248287_ -0.2158714256956195 51.508721689672505_ -0.2133433990896432 51.508721689672505
1428,3.7547638, -0.2133433990896432 51.51029550248287_ -0.2133433990896432 51.511869315293225_ -0.2158714256956195 51.511869315293225_ -0.2158714256956195 51.51029550248287_ -0.2133433990896432 51.51029550248287
1429,3.770698, -0.2133433990896432 51.511869315293225_ -0.2133433990896432 51.51344312810358_ -0.2158714256956195 51.51344312810358_ -0.2158714256956195 51.511869315293225_ -0.2133433990896432 51.511869315293225
1430,3.7853653, -0.2133433990896432 51.51344312810358_ -0.2133433990896432 51.51501694091394_ -0.2158714256956195 51.51501694091394_ -0.2158714256956195 51.51344312810358_ -0.2133433990896432 51.51344312810358
1431,3.782673, -0.2133433990896432 51.51501694091394_ -0.2133433990896432 51.516590753724294_ -0.2158714256956195 51.516590753724294_ -0.2158714256956195 51.51501694091394_ -0.2133433990896432 51.51501694091394
1432,3.7452817, -0.2133433990896432 51.516590753724294_ -0.2133433990896432 51.51816456653466_ -0.2158714256956195 51.51816456653466_ -0.2158714256956195 51.516590753724294_ -0.2133433990896432 51.516590753724294
1433,3.7425487, -0.2133433990896432 51.51816456653466_ -0.2133433990896432 51.519738379345014_ -0.2158714256956195 51.519738379345014_ -0.2158714256956195 51.51816456653466_ -0.2133433990896432 51.51816456653466
1434,3.7389715, -0.2133433990896432 51.519738379345014_ -0.2133433990896432 51.52131219215537_ -0.2158714256956195 51.52131219215537_ -0.2158714256956195 51.519738379345014_ -0.2133433990896432 51.519738379345014
1435,3.7385995, -0.2133433990896432 51.52131219215537_ -0.2133433990896432 51.52288600496573_ -0.2158714256956195 51.52288600496573_ -0.2158714256956195 51.52131219215537_ -0.2133433990896432 51.52131219215537
1436,3.7395039, -0.2133433990896432 51.52288600496573_ -0.2133433990896432 51.52445981777608_ -0.2158714256956195 51.52445981777608_ -0.2158714256956195 51.52288600496573_ -0.2133433990896432 51.52288600496573
1437,3.742531, -0.2133433990896432 51.52445981777608_ -0.2133433990896432 51.52603363058645_ -0.2158714256956195 51.52603363058645_ -0.2158714256956195 51.52445981777608_ -0.2133433990896432 51.52445981777608
1438,3.7517514, -0.2133433990896432 51.52603363058645_ -0.2133433990896432 51.5276074433968_ -0.2158714256956195 51.5276074433968_ -0.2158714256956195 51.52603363058645_ -0.2133433990896432 51.52603363058645
1439,4.8430142, -0.2133433990896432 51.5276074433968_ -0.2133433990896432 51.52918125620716_ -0.2158714256956195 51.52918125620716_ -0.2158714256956195 51.5276074433968_ -0.2133433990896432 51.5276074433968
1440,3.735967, -0.2158714256956195 51.46622874379285_ -0.2158714256956195 51.4678025566032_ -0.2183994523015957 51.4678025566032_ -0.2183994523015957 51.46622874379285_ -0.2158714256956195 51.46622874379285
1441,3.7365787, -0.2158714256956195 51.4678025566032_ -0.2158714256956195 51.46937636941356_ -0.2183994523015957 51.46937636941356_ -0.2183994523015957 51.4678025566032_ -0.2158714256956195 51.4678025566032
1442,3.7422535, -0.2158714256956195 51.46937636941356_ -0.2158714256956195 51.47095018222392_ -0.2183994523015957 51.47095018222392_ -0.2183994523015957 51.46937636941356_ -0.2158714256956195 51.46937636941356
1443,3.7460532, -0.2158714256956195 51.47095018222392_ -0.2158714256956195 51.47252399503428_ -0.2183994523015957 51.47252399503428_ -0.2183994523015957 51.47095018222392_ -0.2158714256956195 51.47095018222392
1444,3.7597082, -0.2158714256956195 51.47252399503428_ -0.2158714256956195 51.474097807844636_ -0.2183994523015957 51.474097807844636_ -0.2183994523015957 51.47252399503428_ -0.2158714256956195 51.47252399503428
1445,3.7927756, -0.2158714256956195 51.474097807844636_ -0.2158714256956195 51.47567162065499_ -0.2183994523015957 51.47567162065499_ -0.2183994523015957 51.474097807844636_ -0.2158714256956195 51.474097807844636
1446,4.788687, -0.2158714256956195 51.47567162065499_ -0.2158714256956195 51.47724543346535_ -0.2183994523015957 51.47724543346535_ -0.2183994523015957 51.47567162065499_ -0.2158714256956195 51.47567162065499
1447,4.8112082, -0.2158714256956195 51.47724543346535_ -0.2158714256956195 51.47881924627571_ -0.2183994523015957 51.47881924627571_ -0.2183994523015957 51.47724543346535_ -0.2158714256956195 51.47724543346535
1448,4.754006, -0.2158714256956195 51.47881924627571_ -0.2158714256956195 51.48039305908607_ -0.2183994523015957 51.48039305908607_ -0.2183994523015957 51.47881924627571_ -0.2158714256956195 51.47881924627571
1449,4.7795835, -0.2158714256956195 51.48039305908607_ -0.2158714256956195 51.481966871896425_ -0.2183994523015957 51.481966871896425_ -0.2183994523015957 51.48039305908607_ -0.2158714256956195 51.48039305908607
1450,4.817223, -0.2158714256956195 51.481966871896425_ -0.2158714256956195 51.48354068470678_ -0.2183994523015957 51.48354068470678_ -0.2183994523015957 51.481966871896425_ -0.2158714256956195 51.481966871896425
1451,4.8409367, -0.2158714256956195 51.48354068470678_ -0.2158714256956195 51.48511449751714_ -0.2183994523015957 51.48511449751714_ -0.2183994523015957 51.48354068470678_ -0.2158714256956195 51.48354068470678
1452,4.871777, -0.2158714256956195 51.48511449751714_ -0.2158714256956195 51.4866883103275_ -0.2183994523015957 51.4866883103275_ -0.2183994523015957 51.48511449751714_ -0.2158714256956195 51.48511449751714
1453,4.888634, -0.2158714256956195 51.4866883103275_ -0.2158714256956195 51.48826212313786_ -0.2183994523015957 51.48826212313786_ -0.2183994523015957 51.4866883103275_ -0.2158714256956195 51.4866883103275
1454,4.862223, -0.2158714256956195 51.48826212313786_ -0.2158714256956195 51.489835935948214_ -0.2183994523015957 51.489835935948214_ -0.2183994523015957 51.48826212313786_ -0.2158714256956195 51.48826212313786
1455,4.813847, -0.2158714256956195 51.489835935948214_ -0.2158714256956195 51.49140974875857_ -0.2183994523015957 51.49140974875857_ -0.2183994523015957 51.489835935948214_ -0.2158714256956195 51.489835935948214
1456,4.7813544, -0.2158714256956195 51.49140974875857_ -0.2158714256956195 51.49298356156893_ -0.2183994523015957 51.49298356156893_ -0.2183994523015957 51.49140974875857_ -0.2158714256956195 51.49140974875857
1457,4.690174, -0.2158714256956195 51.49298356156893_ -0.2158714256956195 51.49455737437929_ -0.2183994523015957 51.49455737437929_ -0.2183994523015957 51.49298356156893_ -0.2158714256956195 51.49298356156893
1458,3.733125, -0.2158714256956195 51.49455737437929_ -0.2158714256956195 51.49613118718965_ -0.2183994523015957 51.49613118718965_ -0.2183994523015957 51.49455737437929_ -0.2158714256956195 51.49455737437929
1459,3.7304535, -0.2158714256956195 51.49613118718965_ -0.2158714256956195 51.497705_ -0.2183994523015957 51.497705_ -0.2183994523015957 51.49613118718965_ -0.2158714256956195 51.49613118718965
1460,3.7294567, -0.2158714256956195 51.497705_ -0.2158714256956195 51.49927881281036_ -0.2183994523015957 51.49927881281036_ -0.2183994523015957 51.497705_ -0.2158714256956195 51.497705
1461,3.737965, -0.2158714256956195 51.49927881281036_ -0.2158714256956195 51.500852625620716_ -0.2183994523015957 51.500852625620716_ -0.2183994523015957 51.49927881281036_ -0.2158714256956195 51.49927881281036
1462,3.7742102, -0.2158714256956195 51.500852625620716_ -0.2158714256956195 51.50242643843108_ -0.2183994523015957 51.50242643843108_ -0.2183994523015957 51.500852625620716_ -0.2158714256956195 51.500852625620716
1463,3.7465436, -0.2158714256956195 51.50242643843108_ -0.2158714256956195 51.504000251241436_ -0.2183994523015957 51.504000251241436_ -0.2183994523015957 51.50242643843108_ -0.2158714256956195 51.50242643843108
1464,3.7402864, -0.2158714256956195 51.504000251241436_ -0.2158714256956195 51.50557406405179_ -0.2183994523015957 51.50557406405179_ -0.2183994523015957 51.504000251241436_ -0.2158714256956195 51.504000251241436
1465,3.7473285, -0.2158714256956195 51.50557406405179_ -0.2158714256956195 51.50714787686215_ -0.2183994523015957 51.50714787686215_ -0.2183994523015957 51.50557406405179_ -0.2158714256956195 51.50557406405179
1466,3.7603111, -0.2158714256956195 51.50714787686215_ -0.2158714256956195 51.508721689672505_ -0.2183994523015957 51.508721689672505_ -0.2183994523015957 51.50714787686215_ -0.2158714256956195 51.50714787686215
1467,3.7659256, -0.2158714256956195 51.508721689672505_ -0.2158714256956195 51.51029550248287_ -0.2183994523015957 51.51029550248287_ -0.2183994523015957 51.508721689672505_ -0.2158714256956195 51.508721689672505
1468,3.7546227, -0.2158714256956195 51.51029550248287_ -0.2158714256956195 51.511869315293225_ -0.2183994523015957 51.511869315293225_ -0.2183994523015957 51.51029550248287_ -0.2158714256956195 51.51029550248287
1469,3.7799075, -0.2158714256956195 51.511869315293225_ -0.2158714256956195 51.51344312810358_ -0.2183994523015957 51.51344312810358_ -0.2183994523015957 51.511869315293225_ -0.2158714256956195 51.511869315293225
1470,3.7955494, -0.2158714256956195 51.51344312810358_ -0.2158714256956195 51.51501694091394_ -0.2183994523015957 51.51501694091394_ -0.2183994523015957 51.51344312810358_ -0.2158714256956195 51.51344312810358
1471,3.7739875, -0.2158714256956195 51.51501694091394_ -0.2158714256956195 51.516590753724294_ -0.2183994523015957 51.516590753724294_ -0.2183994523015957 51.51501694091394_ -0.2158714256956195 51.51501694091394
1472,3.7434084, -0.2158714256956195 51.516590753724294_ -0.2158714256956195 51.51816456653466_ -0.2183994523015957 51.51816456653466_ -0.2183994523015957 51.516590753724294_ -0.2158714256956195 51.516590753724294
1473,3.7389717, -0.2158714256956195 51.51816456653466_ -0.2158714256956195 51.519738379345014_ -0.2183994523015957 51.519738379345014_ -0.2183994523015957 51.51816456653466_ -0.2158714256956195 51.51816456653466
1474,3.7353785, -0.2158714256956195 51.519738379345014_ -0.2158714256956195 51.52131219215537_ -0.2183994523015957 51.52131219215537_ -0.2183994523015957 51.519738379345014_ -0.2158714256956195 51.519738379345014
1475,3.7386732, -0.2158714256956195 51.52131219215537_ -0.2158714256956195 51.52288600496573_ -0.2183994523015957 51.52288600496573_ -0.2183994523015957 51.52131219215537_ -0.2158714256956195 51.52131219215537
1476,3.7488942, -0.2158714256956195 51.52288600496573_ -0.2158714256956195 51.52445981777608_ -0.2183994523015957 51.52445981777608_ -0.2183994523015957 51.52288600496573_ -0.2158714256956195 51.52288600496573
1477,3.7566216, -0.2158714256956195 51.52445981777608_ -0.2158714256956195 51.52603363058645_ -0.2183994523015957 51.52603363058645_ -0.2183994523015957 51.52445981777608_ -0.2158714256956195 51.52445981777608
1478,3.7562525, -0.2158714256956195 51.52603363058645_ -0.2158714256956195 51.5276074433968_ -0.2183994523015957 51.5276074433968_ -0.2183994523015957 51.52603363058645_ -0.2158714256956195 51.52603363058645
1479,4.8218894, -0.2158714256956195 51.5276074433968_ -0.2158714256956195 51.52918125620716_ -0.2183994523015957 51.52918125620716_ -0.2183994523015957 51.5276074433968_ -0.2158714256956195 51.5276074433968
1480,3.7362497, -0.2183994523015957 51.46622874379285_ -0.2183994523015957 51.4678025566032_ -0.2209274789075719 51.4678025566032_ -0.2209274789075719 51.46622874379285_ -0.2183994523015957 51.46622874379285
1481,3.7342498, -0.2183994523015957 51.4678025566032_ -0.2183994523015957 51.46937636941356_ -0.2209274789075719 51.46937636941356_ -0.2209274789075719 51.4678025566032_ -0.2183994523015957 51.4678025566032
1482,3.7388961, -0.2183994523015957 51.46937636941356_ -0.2183994523015957 51.47095018222392_ -0.2209274789075719 51.47095018222392_ -0.2209274789075719 51.46937636941356_ -0.2183994523015957 51.46937636941356
1483,3.7412612, -0.2183994523015957 51.47095018222392_ -0.2183994523015957 51.47252399503428_ -0.2209274789075719 51.47252399503428_ -0.2209274789075719 51.47095018222392_ -0.2183994523015957 51.47095018222392
1484,3.7518666, -0.2183994523015957 51.47252399503428_ -0.2183994523015957 51.474097807844636_ -0.2209274789075719 51.474097807844636_ -0.2209274789075719 51.47252399503428_ -0.2183994523015957 51.47252399503428
1485,3.7729404, -0.2183994523015957 51.474097807844636_ -0.2183994523015957 51.47567162065499_ -0.2209274789075719 51.47567162065499_ -0.2209274789075719 51.474097807844636_ -0.2183994523015957 51.474097807844636
1486,4.8791347, -0.2183994523015957 51.47567162065499_ -0.2183994523015957 51.47724543346535_ -0.2209274789075719 51.47724543346535_ -0.2209274789075719 51.47567162065499_ -0.2183994523015957 51.47567162065499
1487,4.92571, -0.2183994523015957 51.47724543346535_ -0.2183994523015957 51.47881924627571_ -0.2209274789075719 51.47881924627571_ -0.2209274789075719 51.47724543346535_ -0.2183994523015957 51.47724543346535
1488,4.91886, -0.2183994523015957 51.47881924627571_ -0.2183994523015957 51.48039305908607_ -0.2209274789075719 51.48039305908607_ -0.2209274789075719 51.47881924627571_ -0.2183994523015957 51.47881924627571
1489,4.967652, -0.2183994523015957 51.48039305908607_ -0.2183994523015957 51.481966871896425_ -0.2209274789075719 51.481966871896425_ -0.2209274789075719 51.48039305908607_ -0.2183994523015957 51.48039305908607
1490,5.037906, -0.2183994523015957 51.481966871896425_ -0.2183994523015957 51.48354068470678_ -0.2209274789075719 51.48354068470678_ -0.2209274789075719 51.481966871896425_ -0.2183994523015957 51.481966871896425
1491,5.0903397, -0.2183994523015957 51.48354068470678_ -0.2183994523015957 51.48511449751714_ -0.2209274789075719 51.48511449751714_ -0.2209274789075719 51.48354068470678_ -0.2183994523015957 51.48354068470678
1492,5.094662, -0.2183994523015957 51.48511449751714_ -0.2183994523015957 51.4866883103275_ -0.2209274789075719 51.4866883103275_ -0.2209274789075719 51.48511449751714_ -0.2183994523015957 51.48511449751714
1493,5.0963016, -0.2183994523015957 51.4866883103275_ -0.2183994523015957 51.48826212313786_ -0.2209274789075719 51.48826212313786_ -0.2209274789075719 51.4866883103275_ -0.2183994523015957 51.4866883103275
1494,5.013278, -0.2183994523015957 51.48826212313786_ -0.2183994523015957 51.489835935948214_ -0.2209274789075719 51.489835935948214_ -0.2209274789075719 51.48826212313786_ -0.2183994523015957 51.48826212313786
1495,4.9746194, -0.2183994523015957 51.489835935948214_ -0.2183994523015957 51.49140974875857_ -0.2209274789075719 51.49140974875857_ -0.2209274789075719 51.489835935948214_ -0.2183994523015957 51.489835935948214
1496,4.8750196, -0.2183994523015957 51.49140974875857_ -0.2183994523015957 51.49298356156893_ -0.2209274789075719 51.49298356156893_ -0.2209274789075719 51.49140974875857_ -0.2183994523015957 51.49140974875857
1497,4.7619004, -0.2183994523015957 51.49298356156893_ -0.2183994523015957 51.49455737437929_ -0.2209274789075719 51.49455737437929_ -0.2209274789075719 51.49298356156893_ -0.2183994523015957 51.49298356156893
1498,3.7352917, -0.2183994523015957 51.49455737437929_ -0.2183994523015957 51.49613118718965_ -0.2209274789075719 51.49613118718965_ -0.2209274789075719 51.49455737437929_ -0.2183994523015957 51.49455737437929
1499,3.735568, -0.2183994523015957 51.49613118718965_ -0.2183994523015957 51.497705_ -0.2209274789075719 51.497705_ -0.2209274789075719 51.49613118718965_ -0.2183994523015957 51.49613118718965
1500,3.7370598, -0.2183994523015957 51.497705_ -0.2183994523015957 51.49927881281036_ -0.2209274789075719 51.49927881281036_ -0.2209274789075719 51.497705_ -0.2183994523015957 51.497705
1501,3.756774, -0.2183994523015957 51.49927881281036_ -0.2183994523015957 51.500852625620716_ -0.2209274789075719 51.500852625620716_ -0.2209274789075719 51.49927881281036_ -0.2183994523015957 51.49927881281036
1502,3.7362266, -0.2183994523015957 51.500852625620716_ -0.2183994523015957 51.50242643843108_ -0.2209274789075719 51.50242643843108_ -0.2209274789075719 51.500852625620716_ -0.2183994523015957 51.500852625620716
1503,3.7330248, -0.2183994523015957 51.50242643843108_ -0.2183994523015957 51.504000251241436_ -0.2209274789075719 51.504000251241436_ -0.2209274789075719 51.50242643843108_ -0.2183994523015957 51.50242643843108
1504,3.7482784, -0.2183994523015957 51.504000251241436_ -0.2183994523015957 51.50557406405179_ -0.2209274789075719 51.50557406405179_ -0.2209274789075719 51.504000251241436_ -0.2183994523015957 51.504000251241436
1505,3.7481391, -0.2183994523015957 51.50557406405179_ -0.2183994523015957 51.50714787686215_ -0.2209274789075719 51.50714787686215_ -0.2209274789075719 51.50557406405179_ -0.2183994523015957 51.50557406405179
1506,3.7658508, -0.2183994523015957 51.50714787686215_ -0.2183994523015957 51.508721689672505_ -0.2209274789075719 51.508721689672505_ -0.2209274789075719 51.50714787686215_ -0.2183994523015957 51.50714787686215
1507,3.773724, -0.2183994523015957 51.508721689672505_ -0.2183994523015957 51.51029550248287_ -0.2209274789075719 51.51029550248287_ -0.2209274789075719 51.508721689672505_ -0.2183994523015957 51.508721689672505
1508,3.7571137, -0.2183994523015957 51.51029550248287_ -0.2183994523015957 51.511869315293225_ -0.2209274789075719 51.511869315293225_ -0.2209274789075719 51.51029550248287_ -0.2183994523015957 51.51029550248287
1509,3.7529833, -0.2183994523015957 51.511869315293225_ -0.2183994523015957 51.51344312810358_ -0.2209274789075719 51.51344312810358_ -0.2209274789075719 51.511869315293225_ -0.2183994523015957 51.511869315293225
1510,3.7639058, -0.2183994523015957 51.51344312810358_ -0.2183994523015957 51.51501694091394_ -0.2209274789075719 51.51501694091394_ -0.2209274789075719 51.51344312810358_ -0.2183994523015957 51.51344312810358
1511,3.7515962, -0.2183994523015957 51.51501694091394_ -0.2183994523015957 51.516590753724294_ -0.2209274789075719 51.516590753724294_ -0.2209274789075719 51.51501694091394_ -0.2183994523015957 51.51501694091394
1512,3.7410245, -0.2183994523015957 51.516590753724294_ -0.2183994523015957 51.51816456653466_ -0.2209274789075719 51.51816456653466_ -0.2209274789075719 51.516590753724294_ -0.2183994523015957 51.516590753724294
1513,3.7390566, -0.2183994523015957 51.51816456653466_ -0.2183994523015957 51.519738379345014_ -0.2209274789075719 51.519738379345014_ -0.2209274789075719 51.51816456653466_ -0.2183994523015957 51.51816456653466
1514,3.736571, -0.2183994523015957 51.519738379345014_ -0.2183994523015957 51.52131219215537_ -0.2209274789075719 51.52131219215537_ -0.2209274789075719 51.519738379345014_ -0.2183994523015957 51.519738379345014
1515,3.7418847, -0.2183994523015957 51.52131219215537_ -0.2183994523015957 51.52288600496573_ -0.2209274789075719 51.52288600496573_ -0.2209274789075719 51.52131219215537_ -0.2183994523015957 51.52131219215537
1516,3.760092, -0.2183994523015957 51.52288600496573_ -0.2183994523015957 51.52445981777608_ -0.2209274789075719 51.52445981777608_ -0.2209274789075719 51.52288600496573_ -0.2183994523015957 51.52288600496573
1517,3.7667434, -0.2183994523015957 51.52445981777608_ -0.2183994523015957 51.52603363058645_ -0.2209274789075719 51.52603363058645_ -0.2209274789075719 51.52445981777608_ -0.2183994523015957 51.52445981777608
