id,latitude,longitude,code
565_,-0.16535490000000008,51.48886739999999,520
566_,-0.16591689999999942,51.488657199999984,520
567_,-0.1660142000000008,51.48913379999998,520
5600_,-0.16497449999999983,51.489004999999985,520
6286_,-0.16453410000000088,51.488290499999984,520
5569_,-0.16514850000000242,51.48926079999998,520
13196_,-0.16520109999999952,51.488332799999995,520
6294_,-0.16528490000000082,51.48811259999999,519
6292_,-0.16464850000000134,51.48746219999999,519
6295_,-0.16504469999131588,51.48819090000296,519
9187_,-0.1659219000000009,51.487435399999995,519
5559_,-0.16621649999999952,51.488535500000005,575
4776_,-0.16637160000000117,51.488468799999985,575
5549_,-0.1678725000000006,51.488543099999994,575
5554_,-0.1676483000000014,51.48927479999998,575
13123_,-0.16786290000000134,51.48898169999998,575
5556_,-0.16710410000000078,51.4890117,575
5557_,-0.16754470000000182,51.488910699999984,575
5558_,-0.16666349999999938,51.4890984,575
5560_,-0.16670949999999995,51.48924049999999,575
5561_,-0.16657410000000117,51.4892743,575
5567_,-0.16633840000000064,51.489058099999994,575
5570_,-0.16619750000000033,51.48949309999998,576
5568_,-0.16767550000000128,51.490242299999984,576
10201_,-0.16632939999987717,51.49030825000003,576
5553_,-0.16727170000000097,51.48936239999999,576
5555_,-0.16750674998194356,51.489850000001546,576
13118_,-0.16776370000000143,51.48947609999999,576
5562_,-0.1670539000000014,51.48988409999999,576
13124_,-0.16737050000000034,51.4903463,576
10204_,-0.16665790000000044,51.490294799999994,576
568_,-0.17020913925984527,51.486975404049836,683
569_,-0.16996329367005936,51.48697507508215,683
5370_,-0.1703463775403298,51.4868872798363,683
4783_,-0.17080315000642132,51.48669605000369,683
5369_,-0.1708620825209206,51.486780691116444,683
13102_,-0.1711749000132286,51.487094950007155,683
6738_,-0.16941860000000028,51.4862399,628
6740_,-0.16908796832381395,51.48643348541496,628
10150_,-0.1684950000000014,51.48714209999999,628
13201_,-0.1684979000000003,51.487087999999986,628
13776_,-0.16789299999999974,51.48683439999999,628
6325_,-0.16866820000000168,51.486565799999994,628
6326_,-0.1684044000035856,51.48667715000172,628
13200_,-0.16864220000000107,51.486863699999994,628
13199_,-0.1685529000000007,51.486845899999985,628
13202_,-0.1687695000000002,51.48693269999999,628
5382_,-0.1703215707864635,51.48754956850048,684
9798_,-0.16982280000000036,51.4874237,684
9915_,-0.1696249000000001,51.4881356,684
13103_,-0.17120110001294506,51.487244200007424,684
9947_,-0.17068845537087649,51.48792335728531,684
9797_,-0.1697306999999997,51.487721099999995,684
9916_,-0.16969010000000115,51.48786089999999,684
9800_,-0.16975004997575796,51.487915950003426,684
9944_,-0.17107239999999932,51.488039799999996,684
9945_,-0.1708552500064093,51.48811250000387,684
9946_,-0.1709248000000015,51.4878096,684
13109_,-0.17117330000000086,51.487781399999996,684
9356_,-0.16907539998021387,51.48729520000324,629
9799_,-0.1694017999995463,51.487305750000054,629
1931_,-0.16879701238299152,51.48743127909041,629
1932_,-0.16875035003111366,51.487589250015525,629
1933_,-0.1684673934947612,51.48756812910151,629
8346_,-0.16897319583484086,51.48788452723461,629
5360_,-0.16929660000000094,51.488227699999996,629
8345_,-0.1691771000105407,51.4881319500084,629
8344_,-0.1691487000000016,51.48801839999999,629
8347_,-0.16930599999999932,51.4879757,629
13121_,-0.16883330000000113,51.488217799999994,629
4784_,-0.16970275001607854,51.48551660001043,682
570_,-0.17307234998037394,51.48585770000211,792
573_,-0.17419140000000086,51.485270199999995,792
13226_,-0.1731053000000011,51.485097599999996,792
571_,-0.17250059998902373,51.486063300001646,737
572_,-0.17292115000573888,51.48540480000506,737
5598_,-0.17228700000000025,51.48611569999999,737
6733_,-0.172836750016395,51.48523500001327,737
8432_,-0.1720283000000006,51.48580179999998,737
4890_,-0.17337740000000101,51.4862985,793
